match_id,sport,format,team_a_rating,team_b_rating,nb_sets,score_w,score_l,upset,match_quality_score,source
SM16084,table_tennis,doubles,1210.3,1221.5,5,47,32,1,0.9666,synthetic
SM16085,table_tennis,doubles,1942.8,1958.5,5,50,40,0,0.9451,synthetic
SM16086,table_tennis,doubles,1195.6,1304.7,3,33,28,1,0.8645,synthetic
SM16087,table_tennis,doubles,1707.8,1704.4,3,33,27,0,0.8777,synthetic
SM16088,table_tennis,doubles,1343.9,1189.5,5,47,34,1,0.8829,synthetic
SM16089,table_tennis,doubles,1506.4,1192.1,4,35,35,0,0.7505,synthetic
SM16090,table_tennis,doubles,1477.8,1320.4,4,40,37,0,0.8395,synthetic
SM16091,table_tennis,doubles,1454.2,1162.1,3,30,25,0,0.6889,synthetic
SM16092,table_tennis,doubles,1281.8,1264.6,3,30,22,1,0.897,synthetic
SM16093,table_tennis,doubles,1669.3,1302.8,4,39,29,0,0.6568,synthetic
SM16094,table_tennis,doubles,1497.0,1477.7,4,42,33,1,0.9491,synthetic
SM16095,table_tennis,doubles,1567.9,1641.7,3,32,19,1,0.8188,synthetic
SM16096,table_tennis,doubles,1781.9,1616.9,4,41,36,0,0.824,synthetic
SM16097,table_tennis,doubles,1268.1,1077.6,3,32,27,0,0.7591,synthetic
SM16098,table_tennis,doubles,1277.1,1074.9,4,36,24,0,0.7452,synthetic
SM16099,table_tennis,doubles,1761.5,1776.2,5,50,43,1,1.0,synthetic
SM16100,table_tennis,doubles,1672.3,1403.5,3,30,23,0,0.688,synthetic
SM16101,table_tennis,doubles,1670.5,1324.7,3,30,24,0,0.645,synthetic
SM16102,table_tennis,doubles,1545.9,1388.3,3,33,16,0,0.6762,synthetic
SM16103,table_tennis,doubles,1543.8,1658.5,3,36,23,1,0.8054,synthetic
SM16104,table_tennis,doubles,1362.6,1206.2,4,39,28,0,0.7901,synthetic
SM16105,table_tennis,doubles,1360.8,1287.8,4,36,38,0,0.9005,synthetic
SM16106,table_tennis,doubles,1354.7,1357.3,5,50,45,0,0.9772,synthetic
SM16107,table_tennis,doubles,1219.2,1166.8,4,41,30,1,0.9131,synthetic
SM16108,table_tennis,doubles,1304.4,1234.4,4,40,29,0,0.8496,synthetic
SM16109,table_tennis,doubles,1501.1,1524.3,5,41,46,1,1.0,synthetic
SM16110,table_tennis,doubles,1533.7,1490.2,5,44,41,0,0.9569,synthetic
SM16111,table_tennis,doubles,1314.7,1341.7,5,35,46,1,0.9777,synthetic
SM16112,table_tennis,doubles,1391.1,1333.9,3,31,26,1,0.8968,synthetic
SM16113,table_tennis,doubles,1333.8,1458.2,4,40,33,0,0.8387,synthetic
SM16114,table_tennis,doubles,1546.1,1575.0,4,38,29,0,0.887,synthetic
SM16115,table_tennis,doubles,1563.1,1649.3,5,44,43,0,0.9379,synthetic
SM16116,table_tennis,doubles,1476.9,1539.6,3,30,26,1,0.8996,synthetic
SM16117,table_tennis,doubles,1562.6,1038.1,3,31,26,0,0.5352,synthetic
SM16118,table_tennis,doubles,1496.8,1489.3,4,43,36,0,0.9196,synthetic
SM16119,table_tennis,doubles,1225.0,1257.8,5,45,44,0,0.9736,synthetic
SM16120,table_tennis,doubles,1408.1,1407.1,4,41,34,1,0.972,synthetic
SM16121,table_tennis,doubles,1518.1,1445.1,4,39,33,0,0.878,synthetic
SM16122,table_tennis,doubles,1213.3,1250.1,5,48,42,1,0.9988,synthetic
SM16123,table_tennis,doubles,1430.7,1322.2,5,45,40,0,0.9041,synthetic
SM16124,table_tennis,doubles,1500.4,1330.2,3,31,23,0,0.7473,synthetic
SM16125,table_tennis,doubles,1734.6,1324.9,3,34,13,0,0.4681,synthetic
SM16126,table_tennis,doubles,1468.6,1335.1,3,31,22,0,0.7631,synthetic
SM16127,table_tennis,doubles,1316.9,1110.3,4,40,29,0,0.7585,synthetic
SM16128,table_tennis,doubles,1003.2,1013.4,3,31,22,1,0.8953,synthetic
SM16129,table_tennis,doubles,1564.8,1696.9,3,31,25,0,0.7891,synthetic
SM16130,table_tennis,doubles,1428.7,1309.3,3,30,18,0,0.7404,synthetic
SM16131,table_tennis,doubles,1441.2,1507.1,5,50,40,0,0.9116,synthetic
SM16132,table_tennis,doubles,1384.9,1327.4,4,40,36,1,0.9506,synthetic
SM16133,table_tennis,doubles,1395.1,1492.3,5,46,48,1,0.9767,synthetic
SM16134,table_tennis,doubles,1781.6,1618.3,4,37,39,0,0.8406,synthetic
SM16135,table_tennis,doubles,1258.0,1247.2,5,48,38,0,0.9463,synthetic
SM16136,table_tennis,doubles,1508.3,1438.6,4,36,32,0,0.89,synthetic
SM16137,table_tennis,doubles,1312.8,1278.5,4,40,36,1,0.9661,synthetic
SM16138,table_tennis,doubles,1464.2,1487.7,3,34,24,0,0.8354,synthetic
SM16139,table_tennis,doubles,1405.0,1192.2,3,33,19,0,0.6704,synthetic
SM16140,table_tennis,doubles,1633.8,1490.6,4,39,26,0,0.7845,synthetic
SM16141,table_tennis,doubles,1716.1,1597.3,4,41,27,0,0.7984,synthetic
SM16142,table_tennis,doubles,1373.6,1218.4,3,32,19,0,0.7146,synthetic
SM16143,table_tennis,doubles,1575.0,1489.1,5,40,42,0,0.933,synthetic
SM16144,table_tennis,doubles,1376.2,1355.4,4,38,34,1,0.9739,synthetic
SM16145,table_tennis,doubles,1602.2,1505.3,4,41,30,0,0.8334,synthetic
SM16146,table_tennis,doubles,1509.0,1462.0,3,34,19,0,0.7755,synthetic
SM16147,table_tennis,doubles,1367.9,1404.7,5,44,39,1,1.0,synthetic
SM16148,table_tennis,doubles,1690.5,1380.7,3,33,20,0,0.6154,synthetic
SM16149,table_tennis,doubles,1551.7,1451.2,3,31,16,0,0.7253,synthetic
SM16150,table_tennis,doubles,1628.3,1442.7,5,44,30,1,0.8506,synthetic
SM16151,table_tennis,doubles,1363.7,1264.7,4,39,31,0,0.8483,synthetic
SM16152,table_tennis,doubles,1431.5,1391.6,5,48,43,0,0.9514,synthetic
SM16153,table_tennis,doubles,1201.1,1211.1,4,33,25,1,0.9482,synthetic
SM16154,table_tennis,doubles,1457.4,1398.1,3,30,16,0,0.7587,synthetic
SM16155,table_tennis,doubles,1244.9,1377.7,3,32,23,1,0.816,synthetic
SM16156,table_tennis,doubles,1413.8,1428.9,3,30,27,0,0.8889,synthetic
SM16157,table_tennis,doubles,1424.1,1191.9,5,39,42,1,0.8804,synthetic
SM16158,table_tennis,doubles,1547.1,1374.5,3,33,23,0,0.7335,synthetic
SM16159,table_tennis,doubles,1678.1,1771.4,4,35,34,0,0.892,synthetic
SM16160,table_tennis,doubles,1441.7,1433.9,4,39,31,1,0.9591,synthetic
SM16161,table_tennis,doubles,1214.9,1219.0,3,30,27,1,0.9462,synthetic
SM16162,table_tennis,doubles,1433.4,1305.0,4,33,35,1,0.9126,synthetic
SM16163,table_tennis,doubles,1393.0,1412.8,5,46,44,1,1.0,synthetic
SM16164,table_tennis,doubles,1311.9,1209.1,3,32,26,1,0.8601,synthetic
SM16165,table_tennis,doubles,1486.0,1310.8,3,32,22,1,0.7791,synthetic
SM16166,table_tennis,doubles,1302.4,1340.2,5,46,33,0,0.909,synthetic
SM16167,table_tennis,doubles,1561.9,1390.7,3,31,26,0,0.7708,synthetic
SM16168,table_tennis,doubles,1720.9,1329.0,3,34,19,0,0.5455,synthetic
SM16169,table_tennis,doubles,1612.7,1700.3,5,48,46,0,0.9331,synthetic
SM16170,table_tennis,doubles,1460.7,1356.0,5,43,35,1,0.9392,synthetic
SM16171,table_tennis,doubles,1572.0,1189.7,5,50,38,0,0.6906,synthetic
SM16172,table_tennis,doubles,1280.9,1227.4,4,42,34,0,0.8822,synthetic
SM16173,table_tennis,doubles,1474.8,1487.8,3,32,19,1,0.8594,synthetic
SM16174,table_tennis,doubles,1333.1,999.4,3,32,24,0,0.6404,synthetic
SM16175,table_tennis,doubles,1193.3,1326.4,4,41,26,1,0.8317,synthetic
SM16176,table_tennis,doubles,1375.8,1355.4,4,34,33,1,0.9904,synthetic
SM16177,table_tennis,doubles,1174.3,1046.4,4,33,33,1,0.9247,synthetic
SM16178,table_tennis,doubles,1501.1,1559.6,4,38,33,1,0.9428,synthetic
SM16179,table_tennis,doubles,1152.1,1120.4,3,30,24,1,0.9044,synthetic
SM16180,table_tennis,doubles,1435.0,1568.8,4,42,30,0,0.8041,synthetic
SM16181,table_tennis,doubles,1654.3,1625.0,4,41,30,1,0.9285,synthetic
SM16182,table_tennis,doubles,1252.8,1254.4,4,40,36,0,0.9379,synthetic
SM16183,table_tennis,doubles,1518.3,1589.8,5,43,48,0,0.9304,synthetic
SM16184,table_tennis,doubles,1526.1,1555.1,3,31,20,0,0.8144,synthetic
SM16185,table_tennis,doubles,1451.3,1169.4,3,32,19,0,0.6301,synthetic
SM16186,table_tennis,doubles,1684.0,1699.4,3,31,24,0,0.8588,synthetic
SM16187,table_tennis,doubles,1699.0,1325.0,3,34,21,0,0.5761,synthetic
SM16188,table_tennis,doubles,1625.7,1490.2,4,38,31,1,0.8791,synthetic
SM16189,table_tennis,doubles,1509.1,1474.9,4,38,31,0,0.8966,synthetic
SM16190,table_tennis,doubles,1378.2,1525.5,5,45,45,1,0.9518,synthetic
SM16191,table_tennis,doubles,1421.6,1264.4,3,34,13,0,0.6365,synthetic
SM16192,table_tennis,doubles,1774.7,1521.3,3,30,12,0,0.5796,synthetic
SM16193,table_tennis,doubles,1484.1,1460.6,4,43,26,0,0.8458,synthetic
SM16194,table_tennis,doubles,1584.1,1117.4,3,31,14,0,0.4578,synthetic
SM16195,table_tennis,doubles,1367.6,1403.3,4,40,31,0,0.8855,synthetic
SM16196,table_tennis,doubles,1589.3,1562.6,5,50,47,0,0.9698,synthetic
SM16197,table_tennis,doubles,1342.8,1180.5,4,36,32,0,0.8283,synthetic
SM16198,table_tennis,doubles,1500.8,1532.5,4,41,38,0,0.9237,synthetic
SM16199,table_tennis,doubles,1697.5,1506.9,4,38,36,0,0.8221,synthetic
SM16200,table_tennis,doubles,1152.8,1159.9,5,46,38,1,1.0,synthetic
SM16201,table_tennis,doubles,1629.0,1458.8,5,51,44,0,0.8571,synthetic
SM16202,table_tennis,doubles,1609.2,1572.8,3,30,24,0,0.8513,synthetic
SM16203,table_tennis,doubles,1354.0,1336.7,4,41,38,0,0.9333,synthetic
SM16204,table_tennis,doubles,1677.9,1346.2,4,39,35,1,0.7672,synthetic
SM16205,table_tennis,doubles,1358.1,1386.2,5,49,48,1,1.0,synthetic
SM16206,table_tennis,doubles,1473.4,1386.2,5,49,45,0,0.9248,synthetic
SM16207,table_tennis,doubles,1250.9,1247.8,5,44,43,1,1.0,synthetic
SM16208,table_tennis,doubles,1478.4,1225.4,4,35,26,0,0.7323,synthetic
SM16209,table_tennis,doubles,1605.4,1615.1,3,32,27,1,0.9296,synthetic
SM16210,table_tennis,doubles,1338.1,1272.9,4,39,27,0,0.8438,synthetic
SM16211,table_tennis,doubles,1508.3,1616.2,3,30,21,0,0.7775,synthetic
SM16212,table_tennis,doubles,1596.5,1461.1,5,51,40,0,0.8614,synthetic
SM16213,table_tennis,doubles,1176.3,1116.7,3,32,23,0,0.8148,synthetic
SM16214,table_tennis,doubles,1403.9,1428.7,5,48,41,1,1.0,synthetic
SM16215,table_tennis,doubles,1649.5,1704.2,5,48,42,0,0.9369,synthetic
SM16216,table_tennis,doubles,1437.3,1234.5,3,33,22,0,0.7048,synthetic
SM16217,table_tennis,doubles,1498.1,1477.3,3,31,22,1,0.8882,synthetic
SM16218,table_tennis,doubles,1368.8,1413.5,3,30,24,1,0.8958,synthetic
SM16219,table_tennis,doubles,1396.1,1338.5,4,40,30,0,0.8645,synthetic
SM16220,table_tennis,doubles,1461.8,1379.8,3,31,25,0,0.8225,synthetic
SM16221,table_tennis,doubles,1433.4,1380.4,3,32,26,1,0.8933,synthetic
SM16222,table_tennis,doubles,1283.9,1331.3,5,37,43,0,0.9384,synthetic
SM16223,table_tennis,doubles,1522.5,1620.7,4,36,29,0,0.8515,synthetic
SM16224,table_tennis,doubles,1420.6,1703.0,3,29,16,0,0.6162,synthetic
SM16225,table_tennis,doubles,1191.9,1214.1,4,43,33,1,0.9426,synthetic
SM16226,table_tennis,doubles,1489.6,1460.9,4,41,33,0,0.8976,synthetic
SM16227,table_tennis,doubles,1373.2,1327.2,5,46,45,0,0.9649,synthetic
SM16228,table_tennis,doubles,1439.5,1546.7,5,42,43,0,0.9238,synthetic
SM16229,table_tennis,doubles,1433.6,1456.3,5,51,43,0,0.9508,synthetic
SM16230,table_tennis,doubles,1461.5,1486.6,3,32,18,0,0.7913,synthetic
SM16231,table_tennis,doubles,1193.4,1201.9,4,39,35,1,0.9827,synthetic
SM16232,table_tennis,doubles,1385.5,1400.4,3,31,24,0,0.8592,synthetic
SM16233,table_tennis,doubles,1801.4,1989.1,5,48,38,1,0.8784,synthetic
SM16234,table_tennis,doubles,1782.8,1386.7,4,38,35,0,0.6795,synthetic
SM16235,table_tennis,doubles,1394.2,1314.9,3,31,20,0,0.7809,synthetic
SM16236,table_tennis,doubles,1565.4,1428.1,4,33,27,0,0.8285,synthetic
SM16237,table_tennis,doubles,1651.5,1315.8,5,42,40,0,0.7664,synthetic
SM16238,table_tennis,doubles,1545.2,1491.3,5,40,44,1,0.995,synthetic
SM16239,table_tennis,doubles,1255.2,1293.9,3,33,25,1,0.889,synthetic
SM16240,table_tennis,doubles,1384.4,1221.4,4,39,34,1,0.8739,synthetic
SM16241,table_tennis,doubles,1439.5,1642.4,3,34,24,0,0.7158,synthetic
SM16242,table_tennis,doubles,1203.7,1213.2,3,32,19,0,0.8117,synthetic
SM16243,table_tennis,doubles,1595.7,1379.6,5,47,40,0,0.8237,synthetic
SM16244,table_tennis,doubles,1450.5,1382.6,5,44,33,1,0.9476,synthetic
SM16245,table_tennis,doubles,1377.6,1243.7,3,30,24,0,0.7863,synthetic
SM16246,table_tennis,doubles,1406.5,1347.8,3,32,22,0,0.8068,synthetic
SM16247,table_tennis,doubles,1520.2,1389.0,3,33,26,1,0.8351,synthetic
SM16248,table_tennis,doubles,1495.0,1369.5,4,43,36,0,0.8409,synthetic
SM16249,table_tennis,doubles,1287.2,1258.6,4,44,31,0,0.8716,synthetic
SM16250,table_tennis,doubles,1668.9,1559.5,4,36,27,1,0.8799,synthetic
SM16251,table_tennis,doubles,1245.1,1331.6,3,31,23,0,0.8031,synthetic
SM16252,table_tennis,doubles,1699.1,1635.7,3,31,18,1,0.8216,synthetic
SM16253,table_tennis,doubles,1577.1,1451.4,3,33,20,0,0.7381,synthetic
SM16254,table_tennis,doubles,1568.2,1116.7,3,30,16,0,0.4973,synthetic
SM16255,table_tennis,doubles,1468.6,1550.4,3,33,22,0,0.7855,synthetic
SM16256,table_tennis,doubles,1053.4,1031.9,4,34,33,1,0.9897,synthetic
SM16257,table_tennis,doubles,1298.7,1325.3,4,34,32,0,0.9301,synthetic
SM16258,table_tennis,doubles,1555.1,1558.5,5,49,42,0,0.967,synthetic
SM16259,table_tennis,doubles,1623.2,1433.2,5,48,36,1,0.8662,synthetic
SM16260,table_tennis,doubles,1634.2,1385.4,3,31,14,0,0.603,synthetic
SM16261,table_tennis,doubles,1607.1,1531.8,4,39,28,1,0.8941,synthetic
SM16262,table_tennis,doubles,1359.4,1302.6,4,42,33,0,0.8741,synthetic
SM16263,table_tennis,doubles,1236.0,1260.3,3,33,21,0,0.8149,synthetic
SM16264,table_tennis,doubles,1227.4,1124.0,4,37,30,1,0.8993,synthetic
SM16265,table_tennis,doubles,1301.0,1328.3,5,46,45,1,1.0,synthetic
SM16266,table_tennis,doubles,1440.5,1265.0,5,45,44,0,0.8785,synthetic
SM16267,table_tennis,doubles,1329.7,1234.4,3,31,17,0,0.7398,synthetic
SM16268,table_tennis,doubles,1576.3,1243.3,3,31,20,0,0.6117,synthetic
SM16269,table_tennis,doubles,1650.7,1288.7,3,30,18,0,0.5787,synthetic
SM16270,table_tennis,doubles,1426.0,1345.3,5,42,45,1,0.9824,synthetic
SM16271,table_tennis,doubles,1317.7,1414.2,4,36,30,0,0.8593,synthetic
SM16272,table_tennis,doubles,1625.5,1601.0,4,42,38,1,0.9737,synthetic
SM16273,table_tennis,doubles,1345.9,1301.7,5,41,41,1,1.0,synthetic
SM16274,table_tennis,doubles,1377.8,1349.9,3,35,21,1,0.8514,synthetic
SM16275,table_tennis,doubles,1183.7,1045.3,4,39,31,0,0.822,synthetic
SM16276,table_tennis,doubles,1782.8,1576.3,3,31,25,0,0.7395,synthetic
SM16277,table_tennis,doubles,1250.1,1252.0,5,46,40,1,1.0,synthetic
SM16278,table_tennis,doubles,1666.5,1758.0,3,31,25,0,0.8161,synthetic
SM16279,table_tennis,doubles,1290.3,1152.5,4,42,32,0,0.8141,synthetic
SM16280,table_tennis,doubles,1238.1,1228.8,4,38,25,1,0.9213,synthetic
SM16281,table_tennis,doubles,1509.5,1478.6,3,32,22,0,0.8253,synthetic
SM16282,table_tennis,doubles,1306.7,1339.2,3,31,17,1,0.8317,synthetic
SM16283,table_tennis,doubles,1831.7,1857.1,4,39,38,1,0.9879,synthetic
SM16284,table_tennis,doubles,1808.8,1718.1,5,50,43,1,0.9594,synthetic
SM16285,table_tennis,doubles,1390.7,1136.2,3,30,22,0,0.6888,synthetic
SM16286,table_tennis,doubles,1378.0,1212.1,3,31,24,0,0.7585,synthetic
SM16287,table_tennis,doubles,1336.3,1236.2,4,42,29,0,0.82,synthetic
SM16288,table_tennis,doubles,1543.3,1597.7,4,42,34,1,0.9316,synthetic
SM16289,table_tennis,doubles,1596.1,1380.5,3,30,14,0,0.6308,synthetic
SM16290,table_tennis,doubles,1529.1,1460.1,3,30,27,0,0.8529,synthetic
SM16291,table_tennis,doubles,1543.7,1669.8,3,31,18,0,0.7298,synthetic
SM16292,table_tennis,doubles,1530.0,900.4,3,32,22,0,0.4459,synthetic
SM16293,table_tennis,doubles,1383.5,1404.3,3,32,21,0,0.8231,synthetic
SM16294,table_tennis,doubles,1509.1,1375.7,5,46,45,0,0.9067,synthetic
SM16295,table_tennis,doubles,1623.4,1729.5,4,41,38,0,0.8741,synthetic
SM16296,table_tennis,doubles,1135.4,1053.8,3,30,25,0,0.8292,synthetic
SM16297,table_tennis,doubles,1475.0,1472.9,5,44,37,1,1.0,synthetic
SM16298,table_tennis,doubles,1486.5,1545.8,4,34,34,0,0.9205,synthetic
SM16299,table_tennis,doubles,1258.4,1197.9,4,40,33,1,0.9313,synthetic
SM16300,table_tennis,doubles,1218.3,1211.5,5,46,42,1,1.0,synthetic
SM16301,table_tennis,doubles,1001.9,1038.8,5,44,43,0,0.9708,synthetic
SM16302,table_tennis,doubles,1704.2,1493.6,4,41,32,0,0.7703,synthetic
SM16303,table_tennis,doubles,1219.0,1231.3,4,37,37,1,1.0,synthetic
SM16304,table_tennis,doubles,1235.9,1317.2,5,36,36,0,0.9458,synthetic
SM16305,table_tennis,doubles,1131.2,1049.6,3,31,20,1,0.8293,synthetic
SM16306,table_tennis,doubles,1241.3,1120.1,5,51,40,0,0.8708,synthetic
SM16307,table_tennis,doubles,1209.1,1359.9,4,37,30,0,0.8177,synthetic
SM16308,table_tennis,doubles,1207.8,1230.3,3,30,16,1,0.8333,synthetic
SM16309,table_tennis,doubles,1170.4,1176.6,3,29,23,0,0.8697,synthetic
SM16310,table_tennis,doubles,1518.1,1709.0,4,40,28,1,0.8121,synthetic
SM16311,table_tennis,doubles,1514.3,1778.0,3,32,20,0,0.6519,synthetic
SM16312,table_tennis,doubles,1448.6,1586.9,3,32,23,0,0.7623,synthetic
SM16313,table_tennis,doubles,1650.3,1582.7,4,42,34,0,0.8728,synthetic
SM16314,table_tennis,doubles,1021.6,1069.6,4,38,33,0,0.8998,synthetic
SM16315,table_tennis,doubles,1307.1,1343.4,3,29,21,0,0.8318,synthetic
SM16316,table_tennis,doubles,1550.7,1194.2,3,32,26,0,0.641,synthetic
SM16317,table_tennis,doubles,1426.5,1405.6,5,48,42,0,0.9594,synthetic
SM16318,table_tennis,doubles,1277.8,1299.3,4,39,27,1,0.9229,synthetic
SM16319,table_tennis,doubles,1249.1,1115.6,3,31,28,0,0.8107,synthetic
SM16320,table_tennis,doubles,1281.2,1122.3,3,33,14,0,0.6524,synthetic
SM16321,table_tennis,doubles,1497.5,1283.4,4,41,26,0,0.7277,synthetic
SM16322,table_tennis,doubles,1506.1,1404.8,3,31,27,1,0.8749,synthetic
SM16323,table_tennis,doubles,1374.1,1446.5,3,30,24,0,0.8273,synthetic
SM16324,table_tennis,doubles,1343.2,1404.9,4,42,32,0,0.8648,synthetic
SM16325,table_tennis,doubles,1336.3,1429.9,4,42,34,0,0.8555,synthetic
SM16326,table_tennis,doubles,1487.7,1370.6,5,48,40,0,0.8856,synthetic
SM16327,table_tennis,doubles,1338.2,1162.6,3,30,14,0,0.6575,synthetic
SM16328,table_tennis,doubles,1468.1,1394.2,5,45,42,0,0.9369,synthetic
SM16329,table_tennis,doubles,1573.0,1325.8,4,38,38,0,0.7952,synthetic
SM16330,table_tennis,doubles,1449.0,1428.1,3,32,26,1,0.9147,synthetic
SM16331,table_tennis,doubles,1511.6,1530.5,5,45,40,1,1.0,synthetic
SM16332,table_tennis,doubles,1783.8,1834.7,4,42,26,0,0.8319,synthetic
SM16333,table_tennis,doubles,1655.2,1393.3,4,33,35,0,0.7736,synthetic
SM16334,table_tennis,doubles,1468.2,1350.3,5,50,43,0,0.8913,synthetic
SM16335,table_tennis,doubles,1411.4,1278.5,3,33,20,1,0.7833,synthetic
SM16336,table_tennis,doubles,1383.9,1734.0,3,31,16,0,0.5589,synthetic
SM16337,table_tennis,doubles,1148.6,953.5,5,41,38,0,0.8547,synthetic
SM16338,table_tennis,doubles,1401.8,1487.6,4,39,28,1,0.8871,synthetic
SM16339,table_tennis,doubles,1554.1,1062.6,4,41,21,0,0.5033,synthetic
SM16340,table_tennis,doubles,1290.3,1280.4,4,38,37,0,0.9481,synthetic
SM16341,table_tennis,doubles,1552.3,1358.8,3,33,24,0,0.7278,synthetic
SM16342,table_tennis,doubles,1316.2,1120.6,3,31,18,0,0.6835,synthetic
SM16343,table_tennis,doubles,1480.2,1410.8,4,42,35,0,0.8774,synthetic
SM16344,table_tennis,doubles,1300.6,1285.5,4,40,32,1,0.9555,synthetic
SM16345,table_tennis,doubles,1134.7,980.9,5,44,38,0,0.8682,synthetic
SM16346,table_tennis,doubles,1265.9,1235.1,3,31,26,0,0.8644,synthetic
SM16347,table_tennis,doubles,1363.0,1073.1,3,30,17,0,0.6161,synthetic
SM16348,table_tennis,doubles,1488.9,1423.8,5,46,45,1,1.0,synthetic
SM16349,table_tennis,doubles,1481.7,1421.2,5,45,43,1,1.0,synthetic
SM16350,table_tennis,doubles,1394.1,1188.0,3,30,22,0,0.7211,synthetic
SM16351,table_tennis,doubles,1494.4,1637.7,3,33,15,0,0.6745,synthetic
SM16352,table_tennis,doubles,1421.6,1351.0,3,34,24,0,0.804,synthetic
SM16353,table_tennis,doubles,1360.4,1303.7,4,38,28,0,0.8616,synthetic
SM16354,table_tennis,doubles,1699.4,1662.1,3,31,23,0,0.8359,synthetic
SM16355,table_tennis,doubles,1229.7,1179.7,5,43,41,0,0.9571,synthetic
SM16356,table_tennis,doubles,1672.9,1782.5,3,32,18,0,0.7349,synthetic
SM16357,table_tennis,doubles,1391.4,1356.5,4,39,29,1,0.9279,synthetic
SM16358,table_tennis,doubles,1405.5,1237.0,3,34,27,0,0.7618,synthetic
SM16359,table_tennis,doubles,1493.7,1501.6,5,47,41,0,0.9675,synthetic
SM16360,table_tennis,doubles,1635.5,1325.2,3,33,21,0,0.6242,synthetic
SM16361,table_tennis,doubles,1399.4,1452.3,3,32,17,0,0.7623,synthetic
SM16362,table_tennis,doubles,1095.1,1120.1,5,48,36,0,0.9262,synthetic
SM16363,table_tennis,doubles,1675.6,1716.7,4,37,35,0,0.9215,synthetic
SM16364,table_tennis,doubles,1311.2,1341.0,4,38,32,0,0.9058,synthetic
SM16365,table_tennis,doubles,1183.0,1203.2,4,40,27,0,0.8689,synthetic
SM16366,table_tennis,doubles,1435.9,1403.1,4,41,31,1,0.9326,synthetic
SM16367,table_tennis,doubles,1379.9,1051.2,3,32,22,0,0.6268,synthetic
SM16368,table_tennis,doubles,1448.7,1410.8,4,39,32,1,0.9453,synthetic
SM16369,table_tennis,doubles,1220.7,1267.4,3,34,21,1,0.8443,synthetic
SM16370,table_tennis,doubles,1562.3,1707.0,4,40,29,1,0.8498,synthetic
SM16371,table_tennis,doubles,1329.3,1228.7,3,29,20,0,0.7795,synthetic
SM16372,table_tennis,doubles,1426.9,1199.5,3,34,26,0,0.7151,synthetic
SM16373,table_tennis,doubles,1648.1,1438.3,3,29,23,0,0.734,synthetic
SM16374,table_tennis,doubles,998.1,989.9,3,31,23,0,0.8553,synthetic
SM16375,table_tennis,doubles,1534.4,1437.7,5,54,38,0,0.866,synthetic
SM16376,table_tennis,doubles,1440.6,1422.5,5,49,36,0,0.9268,synthetic
SM16377,table_tennis,doubles,1304.2,1443.4,4,41,34,0,0.8299,synthetic
SM16378,table_tennis,doubles,1534.1,1388.7,5,49,40,0,0.8626,synthetic
SM16379,table_tennis,doubles,1417.8,1094.2,5,44,41,0,0.7701,synthetic
SM16380,table_tennis,doubles,1434.6,1513.8,5,45,47,0,0.9385,synthetic
SM16381,table_tennis,doubles,1420.2,1283.3,3,32,21,0,0.7457,synthetic
SM16382,table_tennis,doubles,1186.7,1142.6,4,40,32,0,0.8862,synthetic
SM16383,table_tennis,doubles,1098.8,1096.0,5,38,43,1,1.0,synthetic
SM16384,table_tennis,doubles,1127.5,1151.2,4,40,25,0,0.8519,synthetic
SM16385,table_tennis,doubles,1543.4,1489.4,5,47,47,1,1.0,synthetic
SM16386,table_tennis,doubles,1427.7,1458.5,5,45,51,1,1.0,synthetic
SM16387,table_tennis,doubles,1492.9,1453.5,4,39,29,1,0.9249,synthetic
SM16388,table_tennis,doubles,1564.6,1499.5,4,37,30,0,0.8748,synthetic
SM16389,table_tennis,doubles,1628.7,1267.5,4,34,24,0,0.6502,synthetic
SM16390,table_tennis,doubles,1695.7,1785.5,3,33,22,0,0.7801,synthetic
SM16391,table_tennis,doubles,1767.7,1247.1,3,29,19,0,0.4896,synthetic
SM16392,table_tennis,doubles,1382.8,1344.1,4,41,31,1,0.9286,synthetic
SM16393,table_tennis,doubles,1271.8,1227.2,4,41,36,0,0.9043,synthetic
SM16394,table_tennis,doubles,1673.2,1611.8,5,48,45,0,0.9462,synthetic
SM16395,table_tennis,doubles,1796.3,1967.8,3,29,22,0,0.7508,synthetic
SM16396,table_tennis,doubles,1755.7,1522.8,3,32,11,0,0.5694,synthetic
SM16397,table_tennis,doubles,1198.2,1172.2,5,47,42,0,0.9602,synthetic
SM16398,table_tennis,doubles,1391.2,1339.7,3,32,28,0,0.859,synthetic
SM16399,table_tennis,doubles,1414.9,1213.1,4,40,36,0,0.8044,synthetic
SM16400,table_tennis,doubles,1579.9,1289.7,5,41,43,0,0.797,synthetic
SM16401,table_tennis,doubles,1293.7,1209.8,3,30,20,0,0.7841,synthetic
SM16402,table_tennis,doubles,1585.8,1812.1,5,49,39,0,0.8037,synthetic
SM16403,table_tennis,doubles,1392.1,1534.9,3,33,23,0,0.7534,synthetic
SM16404,table_tennis,doubles,1491.0,1563.7,4,40,31,1,0.9108,synthetic
