match_id,sport,format,rating_diff,avg_rating_deviation,winrate_diff,activeness_diff,streak_diff,geo_score,h2h_matches,same_skill_category,wait_time_seconds,match_quality_score
SM18287,pickleball,mixed_doubles,55.4,217.0,0.0017,0.0556,2,0.8,0,1,132,0.9345
SM18288,pickleball,mixed_doubles,190.8,201.2,0.0654,0.0021,0,1.0,1,0,2,0.8442
SM18289,pickleball,mixed_doubles,219.0,207.3,0.1278,0.0864,6,0.8,1,0,54,0.7117
SM18290,pickleball,mixed_doubles,160.9,221.8,0.1712,0.0269,1,0.5,0,0,122,0.7968
SM18291,pickleball,mixed_doubles,259.9,244.9,0.2401,0.0199,2,0.5,2,1,33,0.6534
SM18292,pickleball,mixed_doubles,215.9,185.0,0.0958,0.138,1,1.0,1,0,139,0.8488
SM18293,pickleball,mixed_doubles,32.6,212.5,0.0437,0.0134,0,1.0,1,0,0,0.9216
SM18294,pickleball,mixed_doubles,38.5,178.9,0.2144,0.0218,1,0.8,0,0,49,0.8235
SM18295,pickleball,mixed_doubles,273.2,206.7,0.026,0.029,5,0.5,0,0,70,0.5835
SM18296,pickleball,mixed_doubles,627.9,218.0,0.2984,0.152,1,1.0,0,0,220,0.5133
SM18297,pickleball,mixed_doubles,154.7,275.4,0.1385,0.1033,2,0.8,0,1,53,0.9258
SM18298,pickleball,mixed_doubles,89.4,173.2,0.2642,0.4304,2,0.5,1,1,7,0.9071
SM18299,pickleball,mixed_doubles,175.3,195.4,0.1172,0.3094,0,0.5,1,0,125,0.8236
SM18300,pickleball,mixed_doubles,112.9,233.0,0.0818,0.2412,2,0.8,2,0,53,0.9177
SM18301,pickleball,mixed_doubles,187.2,169.6,0.1386,0.0946,2,0.8,2,0,41,0.7879
SM18302,pickleball,mixed_doubles,409.4,240.0,0.1573,0.1539,6,0.5,0,0,148,0.5715
SM18303,pickleball,mixed_doubles,334.7,186.1,0.2127,0.5462,2,1.0,0,1,134,0.6631
SM18304,pickleball,mixed_doubles,47.9,206.1,0.0343,0.0651,4,1.0,2,1,159,0.9043
SM18305,pickleball,mixed_doubles,509.0,173.0,0.187,0.01,1,1.0,0,0,80,0.5308
SM18306,pickleball,mixed_doubles,246.4,159.2,0.0032,0.1155,3,0.5,0,0,239,0.727
SM18307,pickleball,mixed_doubles,526.1,258.8,0.4268,0.4136,1,0.5,0,0,55,0.5405
SM18308,pickleball,mixed_doubles,350.3,137.6,0.1519,0.3087,1,1.0,0,0,86,0.7665
SM18309,pickleball,mixed_doubles,66.7,178.0,0.0381,0.0085,0,0.8,0,1,12,0.9094
SM18310,pickleball,mixed_doubles,250.5,190.4,0.0164,0.1964,1,0.8,3,0,94,0.6945
SM18311,pickleball,mixed_doubles,458.1,247.4,0.3349,0.2096,2,0.2,1,0,26,0.6728
SM18312,pickleball,mixed_doubles,607.8,126.2,0.2621,0.0927,1,0.8,3,0,735,0.4242
SM18313,pickleball,mixed_doubles,182.9,240.6,0.162,0.0735,1,0.8,3,0,143,0.7806
SM18314,pickleball,mixed_doubles,29.2,221.1,0.1304,0.1346,5,0.8,2,0,97,0.8567
SM18315,pickleball,mixed_doubles,22.6,124.1,0.1464,0.1762,3,1.0,1,0,191,0.8883
SM18316,pickleball,mixed_doubles,272.1,232.8,0.0974,0.139,5,0.5,0,0,173,0.6578
SM18317,pickleball,mixed_doubles,314.1,178.0,0.1796,0.3202,1,0.8,0,1,21,0.6298
SM18318,pickleball,mixed_doubles,161.2,174.4,0.1355,0.1383,1,0.8,3,1,40,0.8925
SM18319,pickleball,mixed_doubles,314.9,185.2,0.0737,0.2706,1,0.5,2,0,80,0.7828
SM18320,pickleball,mixed_doubles,377.4,174.6,0.308,0.1169,2,0.8,2,0,9,0.6607
SM18321,pickleball,mixed_doubles,0.5,276.2,0.0673,0.0739,7,0.5,0,1,39,0.883
SM18322,pickleball,mixed_doubles,510.9,164.4,0.2872,0.1894,3,0.5,0,0,94,0.5527
SM18323,pickleball,mixed_doubles,469.2,156.5,0.3968,0.1787,4,1.0,2,0,180,0.5264
SM18324,pickleball,mixed_doubles,156.8,175.4,0.0122,0.3019,0,0.5,0,1,184,0.8121
SM18325,pickleball,mixed_doubles,136.3,171.1,0.0286,0.0033,6,0.2,2,1,13,0.8412
SM18326,pickleball,mixed_doubles,421.8,228.2,0.3289,0.0758,0,0.2,0,0,12,0.5815
SM18327,pickleball,mixed_doubles,632.1,194.4,0.3418,0.0896,3,0.8,3,0,32,0.5133
SM18328,pickleball,mixed_doubles,395.9,244.6,0.1717,0.2322,1,1.0,2,0,318,0.5156
SM18329,pickleball,mixed_doubles,468.1,217.7,0.2171,0.2557,5,0.8,0,0,278,0.6741
SM18330,pickleball,mixed_doubles,57.0,253.2,0.05,0.1349,4,0.8,1,0,201,0.9402
SM18331,pickleball,mixed_doubles,239.1,227.9,0.1773,0.1954,1,0.5,1,0,262,0.8042
SM18332,pickleball,mixed_doubles,37.4,208.3,0.2342,0.016,0,0.8,1,0,19,0.9394
SM18333,pickleball,mixed_doubles,163.3,200.0,0.1224,0.1564,0,1.0,0,0,232,0.7303
SM18334,pickleball,mixed_doubles,60.0,241.8,0.0024,0.153,4,0.2,0,1,53,0.9314
SM18335,pickleball,mixed_doubles,784.7,152.1,0.4686,0.0793,2,0.2,0,0,23,0.4392
SM18336,pickleball,mixed_doubles,156.9,272.4,0.0596,0.1815,4,0.8,2,1,514,0.7963
SM18337,pickleball,mixed_doubles,299.3,224.0,0.1255,0.1096,2,0.2,1,0,354,0.6496
SM18338,pickleball,mixed_doubles,236.8,175.9,0.0904,0.0917,5,1.0,2,0,141,0.6664
SM18339,pickleball,mixed_doubles,431.0,200.0,0.235,0.0826,1,0.2,0,0,98,0.4593
SM18340,pickleball,mixed_doubles,372.2,174.1,0.2534,0.1706,2,0.8,0,0,22,0.5252
SM18341,pickleball,mixed_doubles,106.8,200.4,0.014,0.4037,5,1.0,2,1,249,0.8814
SM18342,pickleball,mixed_doubles,502.3,215.0,0.3581,0.1536,1,0.5,1,0,171,0.6142
SM18343,pickleball,mixed_doubles,486.8,185.6,0.2835,0.036,1,0.8,0,0,142,0.5331
SM18344,pickleball,mixed_doubles,432.7,280.7,0.2798,0.357,2,1.0,1,1,391,0.4449
SM18345,pickleball,mixed_doubles,224.6,179.2,0.2633,0.5374,0,1.0,0,1,400,0.6836
SM18346,pickleball,mixed_doubles,492.6,223.1,0.2974,0.051,3,0.2,2,0,109,0.4799
SM18347,pickleball,mixed_doubles,132.6,163.2,0.0035,0.3419,2,0.8,3,0,28,0.8752
SM18348,pickleball,mixed_doubles,311.2,282.4,0.0524,0.2577,0,0.2,3,1,646,0.6951
SM18349,pickleball,mixed_doubles,416.8,230.4,0.1725,0.0199,2,0.8,2,0,788,0.5393
SM18350,pickleball,mixed_doubles,258.9,248.2,0.2447,0.1404,3,0.8,1,0,35,0.712
SM18351,pickleball,mixed_doubles,174.5,183.3,0.0873,0.1965,1,1.0,3,1,99,0.8375
SM18352,pickleball,mixed_doubles,455.7,144.1,0.1474,0.238,0,0.5,3,1,55,0.5406
SM18353,pickleball,mixed_doubles,144.3,248.8,0.1725,0.0843,2,1.0,0,0,14,0.896
SM18354,pickleball,mixed_doubles,261.0,205.8,0.0984,0.0001,1,0.5,1,0,40,0.6565
SM18355,pickleball,mixed_doubles,414.4,197.5,0.4617,0.0575,2,1.0,0,0,195,0.5682
SM18356,pickleball,mixed_doubles,215.3,170.8,0.1215,0.4091,1,0.8,1,1,42,0.6957
SM18357,pickleball,mixed_doubles,469.9,282.6,0.325,0.2651,3,0.8,1,0,353,0.5495
SM18358,pickleball,mixed_doubles,158.3,130.0,0.2369,0.0937,1,0.8,0,0,90,0.6945
SM18359,pickleball,mixed_doubles,16.9,198.5,0.0618,0.2922,1,1.0,3,0,100,1.0
SM18360,pickleball,mixed_doubles,212.6,200.8,0.2433,0.0007,1,0.8,0,1,103,0.7623
SM18361,pickleball,mixed_doubles,524.7,133.8,0.3324,0.2094,0,0.8,1,0,64,0.5323
SM18362,pickleball,mixed_doubles,141.2,181.8,0.0192,0.2397,2,0.5,2,1,71,0.7725
SM18363,pickleball,mixed_doubles,135.9,196.6,0.1398,0.0415,1,0.8,0,1,194,0.8038
SM18364,pickleball,mixed_doubles,14.2,196.2,0.1009,0.2783,1,1.0,1,0,86,1.0
SM18365,pickleball,mixed_doubles,168.4,195.3,0.0804,0.0188,7,0.8,1,0,43,0.8807
SM18366,pickleball,mixed_doubles,60.6,199.1,0.0756,0.0561,0,0.2,0,0,17,0.9526
SM18367,pickleball,mixed_doubles,6.4,232.3,0.1028,0.0753,0,1.0,3,1,386,0.9996
SM18368,pickleball,mixed_doubles,390.4,189.4,0.1918,0.0298,1,0.5,0,0,161,0.6099
SM18369,pickleball,mixed_doubles,229.1,187.4,0.1558,0.0008,1,0.8,5,0,96,0.8973
SM18370,pickleball,mixed_doubles,83.7,197.5,0.0829,0.413,6,1.0,0,0,70,0.7775
SM18371,pickleball,mixed_doubles,133.0,223.4,0.1463,0.0007,1,0.8,0,1,48,0.9041
SM18372,pickleball,mixed_doubles,854.0,209.0,0.3857,0.0668,1,0.8,3,0,558,0.4627
SM18373,pickleball,mixed_doubles,70.0,122.3,0.0823,0.0634,0,0.8,0,1,130,0.8735
SM18374,pickleball,mixed_doubles,270.9,235.8,0.2638,0.2688,1,1.0,1,1,1,0.6277
SM18375,pickleball,mixed_doubles,107.5,228.8,0.0004,0.1057,0,0.5,2,0,102,0.7205
SM18376,pickleball,mixed_doubles,78.5,220.2,0.2322,0.2886,2,0.5,0,0,141,0.8149
SM18377,pickleball,mixed_doubles,395.3,164.4,0.1342,0.2095,2,0.8,0,0,81,0.6277
SM18378,pickleball,mixed_doubles,174.5,193.0,0.1902,0.0933,1,0.5,1,0,96,0.7281
SM18379,pickleball,mixed_doubles,128.3,181.0,0.0927,0.0966,3,1.0,0,1,72,0.8465
SM18380,pickleball,mixed_doubles,299.7,193.2,0.2122,0.1604,0,0.2,3,1,69,0.7859
SM18381,pickleball,mixed_doubles,55.3,246.2,0.0998,0.1837,5,0.5,0,0,136,0.9566
SM18382,pickleball,mixed_doubles,94.8,212.8,0.0147,0.362,3,0.5,0,0,443,0.7995
SM18383,pickleball,mixed_doubles,56.2,189.2,0.0039,0.04,1,0.8,1,0,146,0.8514
SM18384,pickleball,mixed_doubles,386.4,244.2,0.0576,0.2898,1,0.5,5,0,26,0.6547
SM18385,pickleball,mixed_doubles,205.9,201.1,0.1758,0.3257,5,0.8,0,0,58,0.7072
SM18386,pickleball,mixed_doubles,499.2,216.7,0.3512,0.0214,2,0.2,0,0,52,0.5434
SM18387,pickleball,mixed_doubles,473.6,191.7,0.1568,0.4007,5,0.5,0,0,188,0.5015
SM18388,pickleball,mixed_doubles,124.2,265.2,0.2081,0.1792,1,1.0,1,1,230,0.8662
SM18389,pickleball,mixed_doubles,370.3,175.8,0.2318,0.0817,2,1.0,0,1,144,0.6016
SM18390,pickleball,mixed_doubles,141.0,209.8,0.099,0.1658,4,1.0,1,0,65,0.8193
SM18391,pickleball,mixed_doubles,694.8,206.9,0.3368,0.0108,1,0.5,0,0,92,0.4667
SM18392,pickleball,mixed_doubles,207.7,181.5,0.1545,0.1212,2,0.5,2,1,74,0.8615
SM18393,pickleball,mixed_doubles,215.6,131.6,0.0481,0.0827,3,0.2,0,0,119,0.8655
SM18394,pickleball,mixed_doubles,307.0,171.9,0.2015,0.3599,2,0.2,0,0,34,0.5711
SM18395,pickleball,mixed_doubles,16.2,245.6,0.0298,0.3084,2,1.0,0,1,155,0.9674
SM18396,pickleball,mixed_doubles,158.2,219.6,0.0845,0.3544,1,1.0,0,0,349,0.7573
SM18397,pickleball,mixed_doubles,127.5,242.5,0.0539,0.2012,2,0.8,5,0,112,0.7943
SM18398,pickleball,mixed_doubles,525.6,208.8,0.4263,0.1449,3,1.0,0,0,70,0.5198
SM18399,pickleball,mixed_doubles,0.1,209.6,0.0026,0.1416,0,1.0,1,0,101,1.0
SM18400,pickleball,mixed_doubles,144.0,220.8,0.0316,0.1832,2,0.5,1,0,9,0.904
SM18401,pickleball,mixed_doubles,429.6,231.0,0.1241,0.1116,0,1.0,1,0,68,0.7061
SM18402,pickleball,mixed_doubles,580.6,284.3,0.298,0.2626,0,0.5,0,0,192,0.5138
SM18403,pickleball,mixed_doubles,252.2,200.8,0.1932,0.054,1,1.0,1,1,115,0.8092
SM18404,pickleball,mixed_doubles,278.6,254.6,0.1785,0.0986,2,0.5,0,0,24,0.6226
SM18405,pickleball,mixed_doubles,227.0,178.5,0.0485,0.1276,0,0.8,0,0,77,0.7307
SM18406,pickleball,mixed_doubles,8.2,233.1,0.0724,0.1745,1,1.0,1,1,85,1.0
SM18407,pickleball,mixed_doubles,395.9,232.6,0.25,0.0104,4,0.5,0,0,32,0.5944
SM18408,pickleball,mixed_doubles,788.4,215.2,0.4263,0.0843,3,1.0,0,0,90,0.4762
SM18409,pickleball,mixed_doubles,609.2,195.0,0.294,0.5007,0,1.0,2,0,28,0.4667
SM18410,pickleball,mixed_doubles,21.8,240.7,0.1048,0.2634,1,1.0,2,0,48,0.8977
SM18411,pickleball,mixed_doubles,650.3,216.3,0.3597,0.2618,1,1.0,0,1,58,0.5692
SM18412,pickleball,mixed_doubles,240.3,166.5,0.2402,0.1051,1,0.5,0,1,18,0.8034
SM18413,pickleball,mixed_doubles,445.8,209.6,0.2391,0.474,1,1.0,1,0,66,0.6861
SM18414,pickleball,mixed_doubles,130.8,227.1,0.002,0.1589,3,0.5,5,0,278,0.8842
SM18415,pickleball,mixed_doubles,77.9,250.5,0.0276,0.1848,2,0.8,0,1,85,0.7972
SM18416,pickleball,mixed_doubles,41.4,235.0,0.0136,0.2214,3,1.0,3,0,24,0.9136
SM18417,pickleball,mixed_doubles,657.6,173.6,0.508,0.1168,2,0.5,1,0,85,0.4912
SM18418,pickleball,mixed_doubles,82.7,177.4,0.0747,0.1028,2,0.8,0,0,24,0.9295
SM18419,pickleball,mixed_doubles,214.7,247.9,0.1665,0.0136,1,0.5,5,0,128,0.6652
SM18420,pickleball,mixed_doubles,771.9,150.0,0.4545,0.1285,3,0.2,5,0,214,0.5026
SM18421,pickleball,mixed_doubles,116.6,259.8,0.1621,0.44,5,1.0,2,0,108,0.8248
SM18422,pickleball,mixed_doubles,452.3,187.2,0.231,0.0005,3,0.8,3,0,67,0.5994
SM18423,pickleball,mixed_doubles,185.3,192.0,0.2011,0.1796,3,0.5,1,0,78,0.8926
SM18424,pickleball,mixed_doubles,259.7,255.2,0.1443,0.1035,5,1.0,0,0,132,0.8131
SM18425,pickleball,mixed_doubles,101.7,218.0,0.0138,0.0028,5,0.8,5,1,0,0.7979
SM18426,pickleball,mixed_doubles,48.0,233.8,0.0564,0.1162,5,0.8,2,1,19,0.8592
SM18427,pickleball,mixed_doubles,272.0,218.7,0.1696,0.2242,0,0.5,0,1,56,0.7712
SM18428,pickleball,mixed_doubles,343.6,166.7,0.1684,0.316,2,0.8,1,0,707,0.6502
SM18429,pickleball,mixed_doubles,31.8,252.5,0.1512,0.1066,2,0.8,0,0,9,0.948
SM18430,pickleball,mixed_doubles,275.6,201.0,0.3145,0.2394,1,0.2,1,1,1,0.7096
SM18431,pickleball,mixed_doubles,164.3,193.3,0.1114,0.0491,2,0.8,0,0,16,0.8585
SM18432,pickleball,mixed_doubles,81.2,210.8,0.1734,0.133,0,1.0,0,0,158,0.9393
SM18433,pickleball,mixed_doubles,83.7,211.4,0.0702,0.2074,2,1.0,1,1,257,0.8235
SM18434,pickleball,mixed_doubles,68.5,180.1,0.0733,0.0197,4,1.0,3,1,38,0.9758
SM18435,pickleball,mixed_doubles,293.1,176.2,0.1602,0.1175,0,0.5,1,0,63,0.6537
SM18436,pickleball,mixed_doubles,142.0,226.2,0.0567,0.0091,1,0.2,2,0,36,0.8398
SM18437,pickleball,mixed_doubles,117.3,281.5,0.0553,0.1452,1,1.0,2,0,102,0.8922
SM18438,pickleball,mixed_doubles,567.4,182.0,0.2712,0.2994,1,1.0,1,0,106,0.4979
SM18439,pickleball,mixed_doubles,386.1,160.4,0.2566,0.0852,2,0.5,0,0,99,0.6315
SM18440,pickleball,mixed_doubles,106.9,209.9,0.0551,0.13,0,0.8,1,1,27,0.9259
SM18441,pickleball,mixed_doubles,254.8,178.4,0.1993,0.152,2,0.8,1,0,68,0.7714
SM18442,pickleball,mixed_doubles,23.7,220.0,0.0316,0.0343,0,1.0,3,0,61,0.9704
SM18443,pickleball,mixed_doubles,270.7,249.7,0.1596,0.0096,1,1.0,0,1,353,0.8047
SM18444,pickleball,mixed_doubles,260.1,202.2,0.1736,0.1124,1,0.5,5,0,109,0.8548
SM18445,pickleball,mixed_doubles,197.3,164.8,0.1191,0.0108,0,0.2,2,0,345,0.8474
SM18446,pickleball,mixed_doubles,235.8,204.3,0.2062,0.3308,3,1.0,0,0,281,0.821
SM18447,pickleball,mixed_doubles,146.2,240.4,0.1698,0.1051,4,1.0,0,1,8,0.8192
SM18448,pickleball,mixed_doubles,656.5,186.8,0.3906,0.0161,0,0.8,0,0,479,0.4793
SM18449,pickleball,mixed_doubles,356.0,223.8,0.1529,0.288,0,0.8,1,0,48,0.7551
SM18450,pickleball,mixed_doubles,1012.4,220.6,0.5466,0.0568,2,0.8,0,0,9,0.4762
SM18451,pickleball,mixed_doubles,81.6,223.4,0.2337,0.2019,5,0.8,0,1,56,0.9313
SM18452,pickleball,mixed_doubles,261.8,252.2,0.1109,0.2872,2,0.8,0,0,84,0.7295
SM18453,pickleball,mixed_doubles,492.1,248.0,0.247,0.1998,5,0.8,0,0,41,0.6254
SM18454,pickleball,mixed_doubles,78.3,177.7,0.1287,0.192,4,0.8,0,0,2,0.8299
SM18455,pickleball,mixed_doubles,42.6,226.0,0.0253,0.2128,3,1.0,1,0,71,0.9383
SM18456,pickleball,mixed_doubles,56.5,198.9,0.0049,0.0059,0,0.8,0,1,50,0.8632
SM18457,pickleball,mixed_doubles,563.0,203.6,0.238,0.0184,4,0.8,0,0,85,0.5136
SM18458,pickleball,mixed_doubles,76.2,175.7,0.0664,0.1133,2,0.8,2,1,215,0.9563
SM18459,pickleball,mixed_doubles,93.2,230.8,0.1211,0.0478,3,1.0,1,1,72,0.8501
SM18460,pickleball,mixed_doubles,270.4,269.1,0.2154,0.0352,2,1.0,2,0,144,0.8049
SM18461,pickleball,mixed_doubles,306.4,190.0,0.0164,0.067,4,1.0,0,0,13,0.6041
SM18462,pickleball,mixed_doubles,415.1,171.4,0.1113,0.094,1,1.0,0,0,54,0.6242
SM18463,pickleball,mixed_doubles,58.4,190.1,0.0636,0.1136,2,0.8,1,1,40,0.9197
SM18464,pickleball,mixed_doubles,32.9,205.7,0.0554,0.0957,1,1.0,3,0,113,0.8806
SM18465,pickleball,mixed_doubles,99.1,137.0,0.0631,0.0818,2,1.0,1,0,129,0.9063
SM18466,pickleball,mixed_doubles,852.5,172.9,0.5438,0.2648,3,1.0,0,0,127,0.4627
SM18467,pickleball,mixed_doubles,694.6,203.6,0.3302,0.5313,6,1.0,1,0,94,0.4242
SM18468,pickleball,mixed_doubles,53.7,182.3,0.0566,0.0254,4,0.8,0,1,57,0.8785
SM18469,pickleball,mixed_doubles,30.2,212.6,0.2211,0.23,5,0.5,0,1,106,1.0
SM18470,pickleball,mixed_doubles,306.0,229.2,0.1924,0.1952,1,1.0,0,1,74,0.6052
SM18471,pickleball,mixed_doubles,398.7,218.0,0.23,0.1962,0,0.5,0,0,370,0.5647
SM18472,pickleball,mixed_doubles,553.4,210.2,0.347,0.1652,1,0.5,3,1,70,0.4703
SM18473,pickleball,mixed_doubles,304.2,208.9,0.0199,0.1626,4,0.5,0,0,584,0.6214
SM18474,pickleball,mixed_doubles,139.5,240.4,0.1479,0.0723,1,1.0,0,1,81,0.7603
SM18475,pickleball,mixed_doubles,185.2,205.3,0.0143,0.1132,4,1.0,1,0,140,0.7432
SM18476,pickleball,mixed_doubles,233.3,184.5,0.1172,0.1132,2,0.8,1,0,98,0.7237
SM18477,pickleball,mixed_doubles,66.3,153.3,0.0466,0.1133,1,1.0,0,0,223,0.8584
SM18478,pickleball,mixed_doubles,614.5,191.4,0.2891,0.1345,2,1.0,3,0,72,0.5385
SM18479,pickleball,mixed_doubles,27.7,192.5,0.0792,0.4547,2,1.0,2,1,120,0.9677
SM18480,pickleball,mixed_doubles,62.1,154.2,0.0492,0.2624,2,1.0,0,1,134,0.9516
SM18481,pickleball,mixed_doubles,208.3,228.8,0.1722,0.3597,0,0.2,1,0,3,0.7278
SM18482,pickleball,mixed_doubles,91.6,173.1,0.0908,0.3022,2,0.5,0,0,68,0.9889
SM18483,pickleball,mixed_doubles,363.1,218.8,0.2248,0.4728,1,0.8,0,0,128,0.6281
SM18484,pickleball,mixed_doubles,24.8,278.0,0.0067,0.1494,1,0.8,2,1,122,1.0
SM18485,pickleball,mixed_doubles,154.2,173.0,0.0875,0.0781,0,0.5,0,1,183,0.8595
SM18486,pickleball,mixed_doubles,51.4,228.2,0.112,0.0484,3,0.5,0,0,512,0.9872
SM18487,pickleball,mixed_doubles,105.1,195.5,0.0038,0.0745,1,0.5,0,0,4,0.9003
SM18488,pickleball,mixed_doubles,44.8,262.6,0.0696,0.0996,2,0.8,5,0,41,0.9773
SM18489,pickleball,mixed_doubles,246.8,229.2,0.3268,0.0284,5,0.5,1,1,69,0.8181
SM18490,pickleball,mixed_doubles,548.2,154.6,0.3562,0.409,2,0.8,3,0,159,0.5468
SM18491,pickleball,mixed_doubles,426.7,153.2,0.236,0.0856,0,0.8,0,0,271,0.6146
SM18492,pickleball,mixed_doubles,137.7,231.4,0.0399,0.0698,1,1.0,0,0,122,0.8136
SM18493,pickleball,mixed_doubles,358.3,223.6,0.3925,0.3009,5,1.0,1,1,55,0.7401
SM18494,pickleball,mixed_doubles,179.3,242.6,0.3093,0.2454,4,0.5,5,1,96,0.7471
SM18495,pickleball,mixed_doubles,330.2,150.2,0.1902,0.0449,2,1.0,2,0,94,0.5891
SM18496,pickleball,mixed_doubles,49.8,213.4,0.213,0.4087,2,0.5,0,1,54,0.8732
SM18497,pickleball,mixed_doubles,505.7,199.6,0.3153,0.1787,1,1.0,0,0,353,0.4871
SM18498,pickleball,mixed_doubles,143.1,260.9,0.1073,0.1456,3,0.5,3,1,101,0.7623
SM18499,pickleball,mixed_doubles,372.8,217.6,0.2151,0.0015,0,0.5,2,0,286,0.5331
SM18500,pickleball,mixed_doubles,165.5,184.6,0.1532,0.193,1,1.0,0,0,170,0.7937
SM18501,pickleball,mixed_doubles,43.0,203.7,0.1855,0.1303,3,0.5,0,1,144,0.9121
SM18502,pickleball,mixed_doubles,78.3,192.4,0.0589,0.0582,2,0.8,0,0,418,0.9139
SM18503,pickleball,mixed_doubles,323.7,221.7,0.2735,0.2799,4,0.5,0,0,8,0.6731
SM18504,pickleball,mixed_doubles,21.0,244.9,0.0966,0.1206,3,1.0,1,0,158,0.9996
SM18505,pickleball,mixed_doubles,54.9,175.4,0.0136,0.075,0,1.0,0,1,112,0.8711
SM18506,pickleball,mixed_doubles,239.5,239.6,0.224,0.2376,0,1.0,2,1,306,0.8207
SM18507,pickleball,mixed_doubles,524.2,141.2,0.2683,0.4874,4,0.8,2,0,63,0.441
SM18508,pickleball,mixed_doubles,227.8,236.6,0.1832,0.1639,1,0.8,0,1,159,0.8481
SM18509,pickleball,mixed_doubles,485.0,210.2,0.3168,0.1614,0,0.2,0,0,92,0.4989
SM18510,pickleball,mixed_doubles,557.6,160.7,0.2529,0.0309,2,1.0,5,0,78,0.4197
SM18511,pickleball,mixed_doubles,59.7,252.0,0.048,0.1501,1,1.0,0,1,99,0.7918
SM18512,pickleball,mixed_doubles,281.5,205.7,0.1931,0.0755,1,0.8,0,0,47,0.8102
SM18513,pickleball,mixed_doubles,172.3,174.3,0.0728,0.0434,3,0.5,3,0,114,0.6507
SM18514,pickleball,mixed_doubles,38.8,160.2,0.2102,0.2198,3,1.0,2,0,33,0.9523
SM18515,pickleball,mixed_doubles,68.2,228.0,0.0202,0.0091,4,0.5,1,1,47,0.8866
SM18516,pickleball,mixed_doubles,304.0,135.5,0.2544,0.0402,1,0.8,0,0,327,0.6307
SM18517,pickleball,mixed_doubles,12.5,228.8,0.026,0.0005,4,1.0,0,0,172,0.9426
SM18518,pickleball,mixed_doubles,165.8,184.6,0.0272,0.1116,1,0.8,0,0,74,0.6728
SM18519,pickleball,mixed_doubles,255.3,179.9,0.1287,0.0443,0,0.8,1,1,197,0.6965
SM18520,pickleball,mixed_doubles,441.0,219.6,0.3125,0.2776,4,0.5,0,0,121,0.5637
SM18521,pickleball,mixed_doubles,622.7,163.6,0.3843,0.1966,2,1.0,0,0,140,0.4667
SM18522,pickleball,mixed_doubles,172.6,166.0,0.055,0.333,2,1.0,5,0,277,0.7241
SM18523,pickleball,mixed_doubles,38.1,227.3,0.0985,0.1763,1,0.5,5,0,484,1.0
SM18524,pickleball,mixed_doubles,168.2,257.4,0.0281,0.0437,3,0.2,2,0,24,0.875
SM18525,pickleball,mixed_doubles,96.0,211.0,0.0756,0.056,4,0.8,3,1,171,0.8483
SM18526,pickleball,mixed_doubles,586.3,227.4,0.2515,0.0738,2,1.0,0,0,78,0.3425
SM18527,pickleball,mixed_doubles,76.4,248.8,0.1769,0.1847,6,0.5,2,0,85,0.9246
SM18528,pickleball,mixed_doubles,103.7,289.2,0.1828,0.3906,3,0.5,0,1,19,0.7701
SM18529,pickleball,mixed_doubles,13.8,191.1,0.0282,0.1594,3,1.0,1,0,126,1.0
SM18530,pickleball,mixed_doubles,211.1,253.0,0.1985,0.2014,4,0.8,2,1,334,0.7335
SM18531,pickleball,mixed_doubles,155.2,227.8,0.0035,0.3885,3,0.8,0,0,134,0.8893
SM18532,pickleball,mixed_doubles,577.9,199.3,0.3074,0.0236,1,0.5,0,0,286,0.4592
SM18533,pickleball,mixed_doubles,265.1,239.6,0.0369,0.0178,4,1.0,1,0,67,0.6995
SM18534,pickleball,mixed_doubles,454.1,221.9,0.1337,0.0547,3,1.0,0,0,50,0.5365
SM18535,pickleball,mixed_doubles,115.5,167.1,0.0815,0.5516,7,0.5,0,0,15,0.7972
SM18536,pickleball,mixed_doubles,158.3,147.2,0.071,0.1115,0,0.5,2,1,84,0.7646
SM18537,pickleball,mixed_doubles,762.3,203.0,0.4591,0.0956,4,0.5,0,0,67,0.3619
SM18538,pickleball,mixed_doubles,178.3,181.6,0.2103,0.1754,0,1.0,2,1,88,0.8504
SM18539,pickleball,mixed_doubles,69.6,229.3,0.1051,0.055,0,0.8,0,0,257,0.9961
SM18540,pickleball,mixed_doubles,326.3,209.6,0.3643,0.2018,3,0.8,3,0,147,0.7396
SM18541,pickleball,mixed_doubles,417.1,236.0,0.2208,0.0836,2,1.0,1,0,85,0.5462
SM18542,pickleball,mixed_doubles,442.6,243.6,0.2678,0.0678,3,1.0,0,0,51,0.5193
SM18543,pickleball,mixed_doubles,14.6,183.9,0.0254,0.1913,1,1.0,0,1,50,0.9763
SM18544,pickleball,mixed_doubles,43.5,249.0,0.0835,0.1356,0,0.8,5,0,83,0.8287
SM18545,pickleball,mixed_doubles,438.4,242.4,0.3613,0.1646,3,1.0,2,0,42,0.5522
SM18546,pickleball,mixed_doubles,165.4,232.8,0.0548,0.0242,1,1.0,0,1,83,0.933
SM18547,pickleball,mixed_doubles,198.0,224.4,0.2773,0.1552,5,1.0,0,0,64,0.7257
SM18548,pickleball,mixed_doubles,270.4,225.6,0.2245,0.0112,2,1.0,3,1,148,0.699
SM18549,pickleball,mixed_doubles,8.0,252.6,0.0455,0.0158,0,0.8,0,0,95,0.9583
SM18550,pickleball,mixed_doubles,47.3,139.8,0.0076,0.0757,1,1.0,0,0,345,0.9225
