player_id,skill_category,rating,rating_deviation,win_rate,activeness_score,matches_played,current_streak,days_since_last_match,gender
P4334,beginner,1083.5,277.9,0.1774,0.2564,12,2,3,F
P4335,beginner,1037.6,270.4,0.1599,0.3059,29,-3,83,M
P4336,advanced,1737.4,202.0,0.5781,0.441,30,2,37,M
P4337,intermediate,1345.1,240.6,0.4268,0.4528,14,-2,63,F
P4338,advanced,1831.8,107.6,0.5963,0.3898,36,-1,108,M
P4339,beginner,1311.6,231.3,0.4013,0.6008,82,0,13,M
P4340,beginner,985.5,301.8,0.203,0.6906,79,-1,5,F
P4341,beginner,1141.7,232.8,0.2437,0.0193,5,0,117,F
P4342,beginner,1042.8,285.0,0.1048,0.5605,20,4,20,M
P4343,beginner,985.1,279.2,0.202,0.2033,29,-3,37,M
P4344,beginner,1163.1,350.0,0.1978,0.1538,5,-5,27,F
P4345,beginner,1143.3,326.7,0.2533,0.1978,30,5,106,F
P4346,beginner,926.3,314.0,0.126,0.159,11,3,18,M
P4347,advanced,1482.4,144.0,0.3291,0.399,16,-2,39,F
P4348,intermediate,1329.5,211.0,0.3213,0.2022,28,-7,28,F
P4349,beginner,957.6,266.2,0.1453,0.6275,15,-2,1,M
P4350,beginner,1158.4,340.1,0.2136,0.6649,45,2,25,F
P4351,intermediate,1639.9,217.8,0.4092,0.4374,11,0,1,M
P4352,advanced,1506.2,130.7,0.6226,0.5173,5,2,86,M
P4353,beginner,1117.0,343.5,0.1168,0.4789,36,1,62,F
P4354,advanced,1780.1,143.9,0.6696,0.4579,17,-1,54,M
P4355,beginner,1127.0,333.1,0.2984,0.2402,16,-1,8,M
P4356,intermediate,1233.9,186.5,0.4252,0.01,6,0,28,M
P4357,intermediate,1403.6,255.4,0.3733,0.4697,36,-4,55,M
P4358,intermediate,1257.9,193.3,0.1909,0.1916,17,-3,131,M
P4359,intermediate,1298.8,196.7,0.3568,0.4226,13,0,81,M
P4360,advanced,1768.3,158.6,0.6022,0.3579,18,5,11,M
P4361,intermediate,1308.5,249.7,0.4924,0.3199,8,1,23,M
P4362,advanced,1554.4,116.4,0.4627,0.7316,63,3,24,M
P4363,beginner,1106.5,315.2,0.1726,0.6041,19,0,48,M
P4364,intermediate,1122.7,177.0,0.05,0.5978,32,3,24,M
P4365,intermediate,1421.7,215.3,0.3913,0.2576,9,-6,27,M
P4366,intermediate,1195.1,172.6,0.3466,0.586,89,2,20,M
P4367,intermediate,1461.0,178.7,0.4344,0.1861,6,0,63,F
P4368,intermediate,1199.5,227.6,0.2307,0.377,11,-2,2,M
P4369,intermediate,1463.7,176.7,0.2579,0.5118,93,3,5,M
P4370,intermediate,1068.0,189.1,0.1597,0.3636,43,-7,18,M
P4371,intermediate,1441.1,262.0,0.2855,0.4468,22,1,15,M
P4372,intermediate,1343.5,176.5,0.3107,0.4283,82,-2,30,M
P4373,intermediate,1183.2,189.5,0.2221,0.2423,6,5,175,M
P4374,beginner,1044.2,307.4,0.0597,0.3635,9,-1,36,M
P4375,advanced,1632.5,174.3,0.5677,0.6094,15,-6,8,M
P4376,intermediate,1311.5,179.3,0.2099,0.1553,7,0,18,F
P4377,intermediate,1409.9,175.3,0.3245,0.1376,8,0,44,M
P4378,beginner,1069.5,282.5,0.05,0.09,11,-8,117,F
P4379,intermediate,1280.0,198.1,0.3053,0.3103,8,-6,29,M
P4380,intermediate,1489.1,182.3,0.5574,0.8313,6,-2,11,M
P4381,intermediate,1555.3,186.2,0.4828,0.4674,9,4,39,F
P4382,expert,2007.8,133.2,0.7292,0.4958,26,0,11,M
P4383,intermediate,1493.2,227.8,0.536,0.5214,52,0,40,F
P4384,beginner,996.6,246.2,0.1151,0.2514,9,0,17,F
P4385,intermediate,1295.7,271.2,0.2283,0.4485,15,0,17,M
P4386,intermediate,1532.9,168.1,0.4613,0.4484,48,-1,6,F
P4387,beginner,800.0,229.1,0.05,0.2349,21,5,9,M
P4388,beginner,1099.0,251.8,0.378,0.6213,8,-4,34,M
P4389,intermediate,1348.7,206.1,0.2902,0.3724,28,2,10,F
P4390,intermediate,1330.0,126.7,0.3931,0.3236,27,-1,14,M
P4391,intermediate,1243.7,165.3,0.3635,0.2867,10,-2,21,F
P4392,beginner,1267.7,206.5,0.5105,0.5509,58,0,24,F
P4393,advanced,1807.3,182.3,0.5295,0.7677,69,0,4,M
P4394,intermediate,1299.4,243.8,0.3517,0.2668,6,2,29,M
P4395,intermediate,1401.2,231.5,0.2854,0.7346,12,-5,5,M
P4396,intermediate,1416.6,215.4,0.3378,0.2297,18,1,62,F
P4397,intermediate,1058.0,220.6,0.1258,0.6417,26,0,38,M
P4398,beginner,897.1,327.9,0.0826,0.4004,25,3,24,F
P4399,intermediate,1215.2,216.4,0.1704,0.4435,18,-3,29,F
P4400,beginner,1131.0,290.3,0.1908,0.2324,7,1,25,F
P4401,intermediate,1358.3,166.2,0.229,0.2053,24,-2,31,F
P4402,intermediate,1234.2,226.7,0.2966,0.1121,5,-4,27,F
P4403,intermediate,1729.9,197.7,0.6156,0.1584,6,1,45,F
P4404,intermediate,1186.9,156.5,0.2344,0.1832,16,1,58,M
P4405,intermediate,1215.1,209.1,0.2123,0.3796,5,0,72,F
P4406,beginner,984.3,287.3,0.05,0.4617,63,2,14,M
P4407,intermediate,1146.5,179.3,0.3883,0.6656,28,-3,21,F
P4408,beginner,1112.7,350.0,0.1522,0.1786,25,0,104,F
P4409,advanced,1568.5,150.5,0.5525,0.6882,29,2,15,M
P4410,expert,2153.1,125.2,0.8801,0.7423,27,-3,9,M
P4411,intermediate,1245.6,161.2,0.2979,0.8475,15,-4,4,F
P4412,advanced,1682.1,145.4,0.5211,0.2481,11,-2,79,F
P4413,advanced,1542.1,170.2,0.6012,0.7229,26,1,16,F
P4414,beginner,1004.1,248.6,0.0888,0.3775,48,-3,2,M
P4415,advanced,1729.9,187.8,0.7274,0.4526,5,5,9,F
P4416,intermediate,1362.1,174.7,0.219,0.0875,7,1,96,F
P4417,intermediate,1239.7,224.1,0.2414,0.7455,73,-5,83,M
P4418,intermediate,1718.8,207.9,0.6273,0.6158,14,0,9,F
P4419,beginner,800.0,259.6,0.05,0.0693,5,0,281,F
P4420,intermediate,1407.2,250.8,0.3803,0.3592,8,-1,21,F
P4421,intermediate,1278.1,193.0,0.4657,0.0918,9,-2,102,M
P4422,beginner,1010.6,266.7,0.247,0.4113,14,-2,24,F
P4423,expert,2061.7,77.8,0.7515,0.3725,9,7,5,M
P4424,advanced,1595.3,178.0,0.3844,0.5979,8,4,50,M
P4425,advanced,1643.3,169.0,0.662,0.3495,44,0,33,F
P4426,intermediate,1236.2,232.2,0.2369,0.1092,12,-3,58,F
P4427,advanced,1671.0,102.1,0.5206,0.4703,9,-1,14,F
P4428,beginner,1199.1,289.4,0.3286,0.6975,23,-3,8,M
P4429,intermediate,1400.8,214.1,0.2761,0.7091,22,2,27,M
P4430,intermediate,1210.2,217.7,0.2116,0.305,20,1,28,M
P4431,advanced,1827.2,167.4,0.7786,0.2774,23,0,7,M
P4432,advanced,1747.2,89.4,0.5512,0.3532,65,2,13,F
P4433,advanced,1646.2,192.8,0.5903,0.3063,22,0,46,M
P4434,intermediate,1491.2,182.6,0.5444,0.4884,20,0,30,F
P4435,intermediate,1351.7,208.3,0.3986,0.4134,9,4,17,M
P4436,intermediate,1146.9,166.5,0.1942,0.7104,105,-2,9,M
P4437,beginner,1117.4,203.2,0.1148,0.4756,16,1,18,M
P4438,beginner,1098.1,269.3,0.1707,0.4005,8,-3,14,M
P4439,intermediate,1407.9,159.7,0.3703,0.5553,30,-6,58,M
P4440,intermediate,1224.5,206.3,0.2616,0.6861,45,-4,7,M
P4441,intermediate,1243.2,236.1,0.3148,0.2436,12,-2,21,F
P4442,intermediate,1126.8,155.5,0.153,0.1107,6,-2,7,M
P4443,intermediate,1145.4,192.4,0.1576,0.4941,60,0,6,F
P4444,beginner,1006.3,295.8,0.1381,0.5575,33,3,26,M
P4445,advanced,1597.5,153.4,0.5066,0.5341,27,2,4,M
P4446,intermediate,1224.3,149.4,0.2167,0.0369,9,3,89,F
P4447,expert,2151.5,98.4,0.7368,0.3071,25,0,6,F
P4448,intermediate,1492.1,225.9,0.529,0.3346,6,3,9,M
P4449,intermediate,1035.0,231.7,0.1399,0.2738,9,-3,4,F
P4450,intermediate,1438.1,146.2,0.5256,0.1548,13,0,58,F
P4451,beginner,1045.8,237.1,0.05,0.2425,31,4,243,F
P4452,advanced,1359.2,166.1,0.3575,0.4656,28,-1,30,M
P4453,intermediate,1600.6,233.1,0.5049,0.3308,5,0,6,F
P4454,intermediate,1460.5,182.3,0.3384,0.2778,14,1,18,M
P4455,intermediate,1613.4,193.3,0.4936,0.5825,9,0,23,F
P4456,advanced,1849.8,180.0,0.6876,0.2708,19,-3,137,M
P4457,intermediate,1523.7,219.7,0.5848,0.1779,16,5,37,M
P4458,advanced,1713.6,138.4,0.6203,0.2275,5,-1,7,M
P4459,beginner,1119.9,324.9,0.3126,0.5608,8,-2,21,M
P4460,beginner,1225.5,298.6,0.4102,0.1695,9,-2,40,F
P4461,advanced,1685.1,118.8,0.7458,0.351,7,3,35,F
P4462,expert,1959.3,104.9,0.5563,0.1687,10,2,5,M
P4463,beginner,1049.2,292.4,0.1996,0.3328,6,2,1,F
P4464,beginner,1055.8,223.5,0.2143,0.1818,6,2,30,M
P4465,intermediate,1437.0,246.1,0.4973,0.4308,12,-3,90,F
P4466,intermediate,1460.7,219.1,0.242,0.265,21,0,18,M
P4467,beginner,968.6,204.8,0.1771,0.4869,8,-2,82,F
P4468,beginner,1012.4,211.4,0.1185,0.1413,7,0,19,F
P4469,beginner,1266.9,243.5,0.3255,0.3395,11,-2,15,M
P4470,beginner,986.4,243.3,0.1685,0.1123,6,0,218,M
P4471,intermediate,1463.1,218.1,0.3729,0.4045,23,-2,21,M
P4472,beginner,1128.8,305.4,0.205,0.7334,21,-3,2,F
P4473,beginner,1107.4,254.9,0.2647,0.8774,76,-5,10,M
P4474,beginner,1157.6,222.5,0.1382,0.2635,8,0,22,F
P4475,beginner,955.1,217.8,0.1762,0.4904,40,0,4,M
P4476,intermediate,1382.0,219.4,0.3098,0.4801,23,1,27,M
P4477,expert,2062.5,73.2,0.7569,0.0933,5,1,32,M
P4478,intermediate,1210.8,182.3,0.225,0.1546,11,-3,13,F
P4479,intermediate,1225.7,171.7,0.1709,0.424,48,-2,13,F
P4480,intermediate,1425.5,183.0,0.4119,0.303,6,2,23,M
P4481,intermediate,1473.5,196.2,0.3906,0.3819,17,0,21,M
P4482,beginner,1162.3,188.6,0.2347,0.4383,5,1,41,M
P4483,advanced,1605.6,159.9,0.6881,0.475,28,-4,74,F
P4484,intermediate,1406.4,181.3,0.4258,0.5993,30,-1,17,M
P4485,intermediate,1221.0,223.4,0.27,0.5943,49,0,13,F
P4486,beginner,1014.1,325.1,0.2206,0.2509,9,-1,52,F
P4487,beginner,1068.5,269.2,0.1531,0.8337,19,2,0,F
P4488,advanced,1821.0,107.0,0.4937,0.2296,8,0,81,F
P4489,intermediate,1218.4,179.8,0.2473,0.2738,12,0,27,F
P4490,beginner,849.2,288.1,0.0649,0.37,20,-1,16,F
P4491,beginner,987.3,255.8,0.2166,0.6185,60,-4,4,M
P4492,intermediate,1110.3,183.4,0.1253,0.2577,46,-2,54,F
P4493,expert,2125.8,145.7,0.7959,0.7907,23,-1,33,M
P4494,beginner,1235.4,283.4,0.3184,0.3725,95,0,62,M
P4495,beginner,1014.0,265.7,0.1511,0.4526,46,4,22,F
P4496,advanced,1795.8,169.2,0.6563,0.5598,31,2,17,F
P4497,intermediate,1516.4,227.5,0.3833,0.4148,6,0,3,F
P4498,intermediate,1294.9,185.0,0.3173,0.2983,7,0,35,F
P4499,beginner,1242.9,350.0,0.3089,0.552,12,-3,17,F
P4500,beginner,1096.5,250.1,0.2901,0.109,5,-2,46,F
P4501,intermediate,1374.2,192.0,0.5049,0.3923,12,0,48,M
P4502,beginner,1245.4,263.8,0.2048,0.4849,46,-2,66,F
P4503,advanced,1645.0,107.7,0.5396,0.3095,12,2,60,F
P4504,intermediate,1208.7,241.6,0.3109,0.4385,5,2,18,F
P4505,expert,2162.3,146.6,0.7757,0.2624,26,-4,13,M
P4506,intermediate,1197.2,148.7,0.2111,0.7579,12,5,2,M
P4507,beginner,1021.4,273.9,0.2652,0.2487,11,0,14,M
P4508,beginner,1208.4,312.6,0.1738,0.6031,41,0,24,F
P4509,advanced,1690.3,114.9,0.5554,0.522,9,0,20,F
P4510,intermediate,1565.2,183.3,0.4693,0.1197,6,3,230,M
P4511,beginner,924.4,231.7,0.1089,0.1453,10,2,1,F
P4512,advanced,1732.6,140.4,0.4387,0.4442,35,3,4,M
P4513,expert,2078.2,60.7,0.8626,0.265,27,-3,22,M
P4514,intermediate,1145.6,208.5,0.3616,0.4051,54,1,24,M
P4515,beginner,1104.6,266.4,0.1481,0.2897,5,-6,22,M
P4516,intermediate,1528.9,214.8,0.4991,0.4887,16,0,25,M
P4517,intermediate,1454.8,237.1,0.3413,0.5671,25,-1,13,M
P4518,advanced,1409.2,131.9,0.3978,0.5168,86,-2,11,F
P4519,beginner,1149.9,284.0,0.1982,0.6288,8,5,47,M
P4520,beginner,834.8,279.1,0.05,0.4275,28,4,38,M
P4521,advanced,1451.3,174.6,0.5055,0.6926,90,4,43,F
P4522,intermediate,1517.8,229.4,0.6142,0.6344,53,-2,1,M
P4523,beginner,1026.6,270.2,0.3635,0.167,15,2,112,M
P4524,beginner,865.2,267.8,0.1072,0.13,6,0,1,M
P4525,advanced,1827.9,156.2,0.7303,0.7592,23,2,14,M
P4526,beginner,1062.3,301.6,0.2162,0.6979,63,0,2,M
P4527,advanced,1656.1,187.0,0.4476,0.4178,11,0,2,F
P4528,intermediate,1170.5,213.5,0.2867,0.2962,41,0,13,M
P4529,intermediate,1463.4,218.7,0.3343,0.6081,13,-6,11,M
P4530,intermediate,1691.8,149.8,0.5503,0.5715,12,-2,6,M
P4531,advanced,1597.8,116.6,0.3917,0.6242,113,0,3,F
P4532,beginner,907.8,242.3,0.0777,0.116,11,1,136,F
P4533,beginner,1090.1,252.2,0.0592,0.0351,5,1,155,M
P4534,advanced,1745.7,200.7,0.6033,0.6702,26,1,1,F
P4535,intermediate,1564.7,166.0,0.5719,0.3161,42,-2,30,M
P4536,intermediate,1578.0,183.8,0.4863,0.2699,29,3,16,M
P4537,beginner,1155.1,303.1,0.3366,0.0767,5,0,67,F
P4538,beginner,1013.6,350.0,0.0826,0.3554,15,2,24,F
P4539,intermediate,1386.0,259.7,0.469,0.2753,9,0,166,M
P4540,beginner,978.2,266.5,0.1289,0.5953,18,3,15,F
P4541,intermediate,1366.7,210.6,0.3873,0.1795,5,1,12,F
P4542,expert,2123.1,125.0,0.8718,0.5157,25,0,60,F
P4543,beginner,1243.6,256.2,0.3123,0.01,5,0,0,M
P4544,intermediate,1548.5,234.0,0.5115,0.4291,10,3,24,M
P4545,beginner,915.9,265.6,0.0625,0.0597,7,0,58,F
P4546,intermediate,1742.7,210.1,0.5909,0.619,21,-2,40,F
P4547,beginner,970.7,294.3,0.05,0.6071,63,2,40,F
P4548,beginner,993.3,180.5,0.1864,0.2621,5,1,34,M
P4549,beginner,1355.6,288.4,0.3326,0.5655,13,0,27,F
P4550,beginner,973.8,290.3,0.1496,0.3275,7,-1,42,M
P4551,beginner,1104.4,246.8,0.3744,0.0267,7,4,18,M
P4552,intermediate,1366.1,204.3,0.2779,0.1332,5,0,142,F
P4553,advanced,1721.5,236.4,0.6176,0.4911,32,2,5,M
P4554,expert,2073.4,77.9,0.95,0.3897,35,-2,52,M
P4555,intermediate,1454.2,200.5,0.4357,0.4118,11,4,8,F
P4556,beginner,997.8,335.5,0.0603,0.1999,14,3,93,M
P4557,beginner,962.9,316.6,0.05,0.4997,34,1,39,M
P4558,intermediate,1394.4,187.0,0.4037,0.6043,19,-1,2,M
P4559,intermediate,1463.1,204.4,0.4246,0.381,28,3,8,F
P4560,beginner,1116.6,255.0,0.2154,0.6068,14,2,31,M
P4561,beginner,877.1,251.2,0.05,0.3095,6,0,36,F
P4562,intermediate,1520.5,141.5,0.4654,0.543,37,0,11,F
P4563,advanced,1782.8,145.6,0.6639,0.1305,7,0,60,M
P4564,intermediate,1327.6,222.9,0.3109,0.9134,36,2,5,M
P4565,intermediate,1266.2,232.8,0.3395,0.5665,36,-2,24,F
P4566,intermediate,1363.0,184.2,0.4907,0.1308,35,0,129,F
P4567,intermediate,1359.7,168.5,0.2506,0.3317,20,0,12,M
P4568,beginner,983.2,314.6,0.1762,0.3327,16,3,84,M
P4569,intermediate,1177.4,280.2,0.2046,0.4684,66,0,12,F
P4570,intermediate,1674.9,230.1,0.6668,0.471,23,2,8,F
P4571,beginner,1125.5,307.3,0.1948,0.2737,8,5,82,M
P4572,advanced,1627.6,142.4,0.4509,0.7051,6,5,21,M
P4573,intermediate,1625.4,152.3,0.5555,0.4318,32,0,6,M
P4574,advanced,1484.0,154.2,0.4829,0.2536,6,5,87,F
P4575,advanced,1497.5,127.3,0.3938,0.4889,39,4,34,M
P4576,intermediate,1242.9,229.5,0.2518,0.473,12,-2,6,F
P4577,intermediate,1188.9,191.9,0.2332,0.3859,11,-4,44,F
P4578,intermediate,1340.9,141.2,0.468,0.1231,12,0,27,F
P4579,beginner,994.3,251.9,0.14,0.3232,11,-6,17,F
P4580,intermediate,1319.6,213.1,0.4303,0.8118,9,6,6,F
P4581,beginner,1048.2,249.8,0.05,0.4053,13,0,49,F
P4582,intermediate,1334.4,251.6,0.4042,0.2355,29,0,3,F
P4583,beginner,1135.6,290.2,0.1453,0.2189,32,4,26,M
P4584,intermediate,1224.1,225.1,0.2417,0.3935,10,1,137,F
P4585,beginner,994.0,336.6,0.1639,0.5075,7,2,51,M
P4586,intermediate,1425.7,145.9,0.4164,0.108,12,4,5,M
P4587,intermediate,1057.1,192.0,0.1827,0.3337,14,0,10,M
P4588,beginner,1052.8,263.6,0.05,0.5658,25,-1,14,M
P4589,intermediate,1333.3,211.2,0.283,0.2064,7,-4,60,M
P4590,intermediate,1344.3,220.8,0.3773,0.2845,18,1,6,M
P4591,intermediate,1595.5,259.1,0.4597,0.3827,9,-1,8,F
P4592,intermediate,1315.2,151.5,0.4051,0.3789,7,3,42,M
P4593,advanced,1796.6,175.3,0.768,0.4808,43,2,35,F
P4594,intermediate,1338.1,215.2,0.2978,0.4653,8,1,51,F
P4595,beginner,975.7,323.3,0.05,0.5694,6,-1,5,M
P4596,advanced,1703.6,173.3,0.607,0.3447,34,-4,36,M
P4597,intermediate,1261.5,223.1,0.4279,0.0518,9,-6,142,F
P4598,beginner,915.1,278.4,0.05,0.5672,28,-2,19,M
P4599,beginner,1057.9,272.4,0.1923,0.5069,17,2,58,F
P4600,advanced,1705.3,142.2,0.4962,0.6634,32,3,2,M
P4601,expert,1903.4,79.9,0.5384,0.1512,17,4,108,F
P4602,beginner,1257.8,231.7,0.2713,0.1428,6,0,23,F
P4603,beginner,1008.0,294.0,0.1797,0.0762,11,0,45,M
P4604,intermediate,1386.6,273.9,0.2913,0.5124,59,1,4,M
P4605,advanced,1876.3,148.4,0.6838,0.5246,65,0,3,F
P4606,intermediate,1078.0,191.4,0.1288,0.4536,20,1,13,M
P4607,intermediate,1212.0,176.1,0.251,0.2691,7,0,8,M
P4608,beginner,1129.2,305.6,0.2545,0.1771,11,-5,39,F
P4609,intermediate,1379.3,171.4,0.3795,0.2143,31,3,102,F
P4610,intermediate,1196.8,199.3,0.1017,0.3924,29,0,48,M
P4611,beginner,1297.9,257.7,0.2909,0.5979,19,0,6,M
P4612,intermediate,1235.9,196.9,0.2985,0.105,5,-6,11,M
P4613,beginner,915.6,300.7,0.2191,0.25,6,0,89,M
P4614,intermediate,1615.1,185.9,0.6048,0.2965,15,-2,18,M
P4615,intermediate,1514.4,232.7,0.3861,0.5199,13,4,9,F
P4616,beginner,1096.0,265.5,0.229,0.064,7,1,50,M
P4617,advanced,1779.7,146.0,0.6982,0.1088,11,1,1,M
P4618,beginner,1100.8,235.8,0.2519,0.5793,7,1,0,M
P4619,expert,1887.3,98.2,0.4872,0.4099,20,-5,15,M
P4620,intermediate,1524.1,195.0,0.3411,0.6326,23,1,24,F
P4621,advanced,1756.3,152.2,0.5113,0.4934,44,0,0,F
P4622,intermediate,860.0,239.4,0.1578,0.1913,15,6,62,F
P4623,beginner,985.1,321.8,0.06,0.7762,48,4,33,F
P4624,beginner,1106.5,266.6,0.3222,0.5769,49,3,2,F
P4625,beginner,1070.1,255.0,0.126,0.6671,15,0,8,M
P4626,advanced,1586.5,177.3,0.4196,0.3476,23,-1,43,F
P4627,expert,1931.6,110.0,0.7358,0.4884,47,0,53,M
P4628,intermediate,1414.5,150.0,0.2918,0.4624,12,0,0,M
P4629,expert,2101.7,101.0,0.8483,0.5172,21,0,23,M
P4630,intermediate,1414.1,188.0,0.5046,0.3579,13,4,75,F
P4631,beginner,1020.6,265.9,0.1574,0.3844,6,3,25,F
P4632,intermediate,1513.0,244.7,0.2981,0.098,7,-2,20,M
P4633,beginner,961.7,236.1,0.05,0.4577,71,0,9,M
P4634,beginner,1063.6,250.6,0.2442,0.0989,6,-3,10,M
P4635,beginner,1114.1,204.8,0.1136,0.6968,13,-4,8,M
P4636,beginner,949.8,272.2,0.1314,0.5971,10,-1,11,M
P4637,advanced,1704.3,152.4,0.5167,0.7169,5,3,8,F
P4638,beginner,910.2,335.9,0.1845,0.3393,21,-2,20,F
P4639,advanced,1635.6,146.9,0.5175,0.08,5,7,12,M
P4640,expert,2094.2,119.2,0.8942,0.091,6,5,68,F
P4641,beginner,1107.9,298.4,0.2677,0.606,35,1,8,F
P4642,intermediate,1751.6,277.9,0.6834,0.3152,10,-1,10,F
P4643,advanced,1858.6,142.9,0.6263,0.322,5,-2,40,F
P4644,intermediate,1246.8,135.3,0.2914,0.5394,22,0,27,F
P4645,intermediate,1411.6,231.8,0.4248,0.4033,10,-2,2,F
P4646,intermediate,1228.9,127.7,0.2359,0.6382,23,1,13,F
P4647,expert,2010.7,108.0,0.72,0.0875,6,0,18,F
P4648,intermediate,1150.0,173.1,0.2728,0.0784,16,-5,101,M
P4649,intermediate,1350.7,173.3,0.4656,0.3611,8,2,1,F
P4650,beginner,1023.6,350.0,0.1048,0.3218,17,0,17,F
P4651,intermediate,1305.1,209.3,0.2221,0.2848,11,0,4,M
P4652,intermediate,1461.4,226.8,0.4972,0.7158,9,0,10,F
P4653,beginner,1128.5,346.5,0.2218,0.0322,7,-2,101,F
P4654,intermediate,1472.5,217.7,0.4521,0.4242,65,-1,138,M
P4655,intermediate,1179.7,234.2,0.1904,0.2889,24,-2,58,M
P4656,intermediate,1265.7,202.3,0.4127,0.281,28,4,8,M
P4657,advanced,1756.5,146.2,0.6131,0.3174,51,-2,5,M
P4658,beginner,976.7,297.9,0.0889,0.2537,12,2,21,F
P4659,intermediate,1381.2,200.2,0.4081,0.2646,38,1,14,F
P4660,beginner,976.6,264.5,0.05,0.1733,22,-1,150,F
P4661,advanced,1978.0,118.9,0.7586,0.1458,6,0,20,F
P4662,intermediate,1330.8,177.1,0.396,0.3637,30,-7,23,M
P4663,intermediate,1123.6,217.8,0.06,0.596,5,0,5,M
P4664,beginner,995.8,292.9,0.2712,0.1998,11,6,26,F
P4665,intermediate,1054.9,234.3,0.1133,0.6751,52,-3,28,M
P4666,intermediate,1637.7,143.0,0.5905,0.8517,52,-7,1,M
P4667,advanced,1733.7,134.9,0.5366,0.4538,60,0,16,F
P4668,intermediate,1468.0,177.2,0.4475,0.4127,9,1,18,F
P4669,beginner,800.0,298.2,0.1472,0.1327,5,-1,5,F
P4670,advanced,1398.5,132.4,0.3842,0.1672,5,-1,69,M
P4671,beginner,850.8,288.2,0.05,0.5267,9,0,0,F
P4672,advanced,1473.6,149.0,0.3665,0.2202,56,1,39,M
P4673,beginner,1129.9,187.5,0.1308,0.1659,7,-1,9,M
P4674,beginner,1223.1,288.7,0.1696,0.5904,74,4,9,F
P4675,beginner,865.0,266.1,0.1143,0.3104,48,0,68,F
P4676,advanced,1467.5,128.0,0.3888,0.7359,19,0,3,M
P4677,beginner,975.1,255.0,0.1186,0.2653,15,-3,20,M
P4678,expert,2071.7,92.8,0.8043,0.756,12,5,7,M
P4679,advanced,1533.9,181.9,0.3541,0.3291,18,-1,58,M
P4680,advanced,1772.6,157.9,0.709,0.062,8,4,9,M
P4681,intermediate,1285.2,162.3,0.3843,0.2465,11,2,51,F
P4682,advanced,1829.1,159.6,0.6524,0.3818,15,-2,3,M
P4683,intermediate,1239.6,235.9,0.3457,0.5353,82,1,11,F
P4684,beginner,1054.8,270.0,0.1807,0.3945,44,1,74,F
P4685,beginner,1124.2,231.5,0.1804,0.1858,15,3,27,M
P4686,intermediate,1457.9,182.1,0.4724,0.5423,65,-4,12,M
P4687,beginner,1026.3,306.5,0.0775,0.0638,6,3,28,M
P4688,intermediate,1199.5,209.3,0.3101,0.4764,44,0,17,F
P4689,intermediate,1145.5,193.2,0.2344,0.4609,5,-9,50,M
P4690,intermediate,1535.4,159.5,0.4687,0.3493,21,0,2,M
P4691,intermediate,1257.4,178.8,0.1414,0.6983,45,0,15,M
P4692,intermediate,1211.3,202.6,0.2209,0.3875,8,2,0,F
P4693,intermediate,1430.8,141.6,0.3261,0.5665,25,-6,1,F
P4694,intermediate,1370.9,221.5,0.3514,0.096,12,-6,171,M
P4695,advanced,1672.5,139.8,0.364,0.3631,5,0,92,F
P4696,advanced,1521.2,155.6,0.4587,0.5407,9,-3,37,F
P4697,intermediate,1252.9,216.3,0.2669,0.539,15,3,17,M
P4698,intermediate,1275.0,121.0,0.2789,0.5937,24,2,7,M
P4699,advanced,1801.5,134.9,0.8327,0.9081,19,2,31,F
P4700,intermediate,1128.0,204.2,0.322,0.3716,22,-1,7,F
P4701,advanced,1541.5,138.7,0.4643,0.267,7,-3,11,F
P4702,intermediate,1558.7,231.0,0.5687,0.3868,5,4,6,F
P4703,advanced,1727.5,155.4,0.6366,0.3484,28,2,10,M
P4704,beginner,1099.8,279.5,0.282,0.2444,10,-1,9,F
P4705,intermediate,1477.7,180.0,0.4365,0.3192,6,-2,3,F
P4706,intermediate,1114.6,209.6,0.05,0.4508,24,-1,8,F
P4707,advanced,1766.8,184.0,0.6832,0.1134,15,0,83,F
P4708,intermediate,1645.4,192.7,0.5176,0.3481,25,0,24,M
P4709,beginner,1058.0,248.6,0.05,0.2933,8,4,37,F
P4710,advanced,1598.4,152.8,0.4587,0.5146,8,0,0,F
P4711,intermediate,1293.9,233.1,0.3132,0.5497,66,0,67,F
P4712,intermediate,1338.4,219.9,0.3847,0.6136,9,2,24,M
P4713,advanced,1768.0,178.1,0.635,0.4745,8,-1,26,F
P4714,beginner,1207.5,296.1,0.2728,0.3686,10,5,59,M
P4715,beginner,976.0,247.1,0.2514,0.7852,96,5,15,M
P4716,intermediate,950.0,247.1,0.2416,0.3374,6,0,47,F
P4717,advanced,1771.7,84.7,0.7356,0.4374,16,-1,3,F
P4718,intermediate,1221.4,239.3,0.3126,0.2798,8,-1,126,M
P4719,advanced,1806.1,103.7,0.6485,0.3318,40,-1,3,F
P4720,intermediate,1490.9,184.4,0.2974,0.5831,16,-2,61,M
P4721,advanced,1621.4,114.6,0.4086,0.4826,11,0,0,M
P4722,beginner,1062.2,252.1,0.1664,0.2075,23,1,23,F
P4723,intermediate,903.6,200.1,0.05,0.7136,49,5,23,M
P4724,beginner,1089.9,288.2,0.2087,0.7088,54,1,23,F
P4725,intermediate,1592.6,218.8,0.4387,0.2753,30,-1,20,M
P4726,intermediate,1310.9,166.5,0.3859,0.8766,13,-1,18,F
P4727,beginner,1057.0,223.3,0.194,0.2448,31,-1,9,F
